project,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionOnReferenceExpressionName,1.0,1.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,9.0,0.0,,0.0,0.0,5.0,0.0,5.0,188.0,5.0,0.0,5.0,188.0,0.0,0.0,0.0,5.0,49.0,5.0,29.0,12.0,13.0,18.0,11.0,19.0,8.0,3.0,3.0,7.0,1.0,6.0,1.0,0.0,0.0,0.62,7,7,11,5,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleNameReference,3.0,3.0,5.0,1.0,13.0,0.0,12.0,1.0,1.0,11.0,0.0,,0.0,0.0,3.0,0.0,3.0,176.0,3.0,0.0,3.0,176.0,0.0,0.0,0.0,3.0,57.0,1.0,40.0,6.0,24.0,18.0,13.0,24.0,4.0,8.0,8.0,13.0,1.0,7.0,3.0,0.0,0.0,0.45,10,10,15,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleTypeReference,2.0,2.0,2.0,1.0,7.0,0.0,6.0,0.0,1.0,10.0,0.0,,0.0,0.0,5.0,0.0,5.0,186.0,5.0,0.0,5.0,186.0,0.0,0.0,1.0,4.0,57.0,2.0,40.0,13.0,22.0,17.0,14.0,25.0,9.0,5.0,5.0,6.0,1.0,6.0,2.0,0.0,0.0,0.42,10,10,13,5,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionOnSuperReference,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,4.0,0.0,,0.0,0.0,3.0,0.0,3.0,160.0,3.0,0.0,3.0,160.0,0.0,0.0,0.0,3.0,34.0,3.0,18.0,7.0,8.0,14.0,6.0,11.0,5.0,2.0,2.0,3.0,1.0,7.0,1.0,0.0,0.0,0.78,4,4,5,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionParser,3.0,3.0,3.0,1.0,21.0,1.0,17.0,2.0,1.0,72.0,0.0,,0.0,7.0,73.0,4.0,73.0,737.0,73.0,4.0,73.0,737.0,0.0,2.0,51.0,20.0,1668.0,140.0,1365.0,295.0,968.0,222.0,669.0,902.0,229.0,18.0,18.0,21.0,7.0,3.0,5.0,93.0,90.0,0.16,238,231,270,106,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionParser.consumeMethodInvocationName.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,,0.0,0.0,2.0,0.0,2.0,119.0,2.0,0.0,2.0,119.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,8.0,0.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionParser.consumeMethodInvocationPrimary.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,,0.0,0.0,2.0,0.0,2.0,119.0,2.0,0.0,2.0,119.0,0.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,8.0,0.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,False
eclipse.jdt.core,org.eclipse.jdt.internal.codeassist.select.SelectionScanner,2.0,2.0,3.0,1.0,8.0,0.0,7.0,1.0,1.0,0.0,0.0,,0.0,0.0,4.0,3.0,4.0,91.0,4.0,3.0,4.0,91.0,0.0,0.0,1.0,3.0,67.0,7.0,36.0,12.0,17.0,26.0,12.0,21.0,9.0,4.0,4.0,5.0,3.0,2.0,3.0,41.0,41.0,0.72,8,8,12,6,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ASTVisitor,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,101.0,32.0,,0.0,0.0,264.0,0.0,264.0,264.0,264.0,0.0,264.0,264.0,0.0,0.0,0.0,264.0,999.0,0.0,784.0,387.0,132.0,338.0,132.0,397.0,265.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.43,264,264,264,264,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.AbstractAnnotationProcessorManager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,91.0,9.0,12.0,11.0,0.0,70.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.83,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ClassFile,10.0,7.0,11.0,1.0,59.0,1.0,51.0,7.0,3.0,88.0,2.0,,3.0,4.0,114.0,21.0,117.0,117.0,114.0,21.0,117.0,117.0,0.0,59.0,2.0,56.0,7133.0,283.0,6006.0,1096.0,4983.0,957.0,3604.0,4412.0,1079.0,348.0,71.0,353.0,20.0,1.0,8.0,86.0,73.0,0.16,1272,850,1351,208,True
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ClassFile.addAttributes.(Anon_1),4.0,4.0,4.0,4.0,16.0,0.0,16.0,0.0,1.0,3.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,4.0,14.0,0.0,7.0,11.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,4,4,4,4,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ClassFile.filterFakeFrames.(Anon_3),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0,6.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ClassFile.generateMissingTypesAttribute.(Anon_2),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,2.0,6.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ClassFilePool,2.0,2.0,2.0,2.0,7.0,0.0,7.0,0.0,1.0,5.0,0.0,,1.0,1.0,5.0,1.0,6.0,6.0,5.0,1.0,6.0,6.0,0.0,1.0,0.0,5.0,67.0,3.0,50.0,13.0,29.0,15.0,28.0,41.0,15.0,4.0,4.0,4.0,4.0,1.0,2.0,33.0,16.0,0.3,12,12,12,12,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.CompilationResult,3.0,3.0,3.0,1.0,13.0,0.0,11.0,2.0,1.0,13.0,0.0,,0.0,2.0,27.0,26.0,27.0,27.0,27.0,26.0,27.0,27.0,1.0,3.0,0.0,23.0,451.0,33.0,339.0,92.0,219.0,92.0,185.0,277.0,96.0,12.0,12.0,12.0,4.0,1.0,4.0,92.0,88.0,0.27,95,95,100,32,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.CompilationResult.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.Compiler,4.0,4.0,5.0,1.0,32.0,1.0,22.0,10.0,3.0,39.0,3.0,,0.0,2.0,30.0,17.0,30.0,30.0,30.0,17.0,30.0,30.0,0.0,2.0,11.0,17.0,1091.0,75.0,702.0,161.0,485.0,355.0,321.0,463.0,122.0,20.0,20.0,23.0,9.0,1.0,5.0,83.0,64.0,0.51,142,142,163,56,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.Compiler.APTProblem,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0,2.0,0.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.Compiler.Compiler.(Anon_1),2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,2.0,3.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,6.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2,2,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies,1.0,1.0,1.0,1.0,16.0,0.0,16.0,0.0,1.0,1.0,0.0,,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,120.0,1.0,82.0,6.0,55.0,37.0,20.0,41.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.45,5,5,5,5,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies.exitAfterAllProblems.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,10.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies.exitOnFirstError.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,10.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies.ignoreAllProblems.(Anon_5),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,10.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies.proceedOnFirstError.(Anon_3),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,10.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies.proceedWithAllProblems.(Anon_4),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,13.0,0.0,13.0,0.0,10.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.DocumentElementParser,2.0,2.0,2.0,1.0,21.0,0.0,18.0,2.0,1.0,35.0,0.0,,0.0,0.0,63.0,10.0,63.0,590.0,63.0,10.0,63.0,590.0,0.0,2.0,45.0,16.0,1585.0,53.0,1214.0,263.0,920.0,342.0,569.0,721.0,213.0,15.0,15.0,16.0,3.0,2.0,3.0,86.0,82.0,0.28,165,165,171,67,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ExtraFlags,6.0,6.0,7.0,4.0,24.0,3.0,20.0,1.0,1.0,7.0,0.0,,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,98.0,15.0,66.0,20.0,44.0,17.0,36.0,54.0,23.0,7.0,7.0,8.0,4.0,1.0,3.0,0.0,0.0,0.26,20,20,23,12,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.FieldInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,11.0,0.0,0.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.MethodInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,22.0,0.0,0.0,21.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.ModuleInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,15.0,0.0,0.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.PackageExportInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.ParameterInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,7.0,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.RequiresInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.ServicesInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.TypeInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,17.0,1.0,0.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ISourceElementRequestor.TypeParameterInfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,8.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ProcessTaskManager,5.0,5.0,6.0,2.0,29.0,1.0,25.0,2.0,2.0,5.0,0.0,,0.0,1.0,5.0,10.0,5.0,5.0,5.0,10.0,5.0,5.0,0.0,1.0,0.0,4.0,179.0,15.0,140.0,21.0,101.0,29.0,67.0,102.0,20.0,10.0,10.0,12.0,7.0,1.0,5.0,52.0,43.0,0.21,29,29,33,14,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ReadManager,10.0,10.0,11.0,4.0,41.0,1.0,36.0,7.0,2.0,1.0,0.0,,0.0,3.0,4.0,10.0,4.0,4.0,4.0,10.0,4.0,4.0,0.0,0.0,0.0,4.0,197.0,9.0,162.0,30.0,120.0,45.0,88.0,130.0,31.0,17.0,17.0,19.0,8.0,1.0,4.0,30.0,30.0,0.28,42,42,45,16,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.SourceElementNotifier,8.0,7.0,9.0,1.0,37.0,1.0,34.0,1.0,1.0,53.0,1.0,,1.0,0.0,20.0,10.0,21.0,21.0,20.0,10.0,21.0,21.0,0.0,9.0,10.0,2.0,861.0,41.0,770.0,164.0,584.0,56.0,432.0,578.0,166.0,33.0,29.0,36.0,7.0,1.0,5.0,78.0,74.0,0.07,169,158,193,35,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.SourceElementNotifier.LocalDeclarationVisitor,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,5.0,0.0,,0.0,0.0,5.0,2.0,5.0,269.0,5.0,2.0,5.0,269.0,0.0,0.0,0.0,5.0,32.0,0.0,29.0,11.0,12.0,5.0,13.0,22.0,9.0,3.0,3.0,3.0,3.0,2.0,1.0,50.0,30.0,0.17,8,8,8,7,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.SourceElementParser,3.0,3.0,3.0,1.0,16.0,0.0,14.0,2.0,1.0,51.0,1.0,,0.0,0.0,57.0,7.0,57.0,602.0,57.0,7.0,57.0,602.0,0.0,3.0,44.0,10.0,1064.0,39.0,889.0,250.0,602.0,174.0,412.0,584.0,191.0,30.0,30.0,40.0,4.0,3.0,6.0,80.0,71.0,0.2,187,187,213,60,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.SourceElementParser.SourceElementParser.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,1.0,5.0,0.0,,0.0,0.0,1.0,0.0,1.0,671.0,1.0,0.0,1.0,671.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.17,1,1,1,1,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter,1.0,1.0,1.0,1.0,6.0,0.0,2.0,3.0,2.0,6.0,0.0,,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,229.0,26.0,99.0,73.0,0.0,104.0,0.0,26.0,26.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.05,25,25,25,25,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.SourceJavadocParser,5.0,5.0,12.0,2.0,26.0,0.0,23.0,3.0,1.0,5.0,0.0,,0.0,0.0,4.0,2.0,4.0,72.0,4.0,2.0,4.0,72.0,0.0,0.0,2.0,2.0,134.0,8.0,102.0,18.0,73.0,27.0,43.0,65.0,15.0,11.0,10.0,35.0,6.0,3.0,5.0,50.0,25.0,0.26,22,21,49,9,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,6.0,6.0,9.0,2.0,36.0,1.0,30.0,5.0,1.0,14.0,0.0,,0.0,0.0,7.0,2.0,7.0,173.0,7.0,2.0,7.0,173.0,0.0,0.0,0.0,7.0,294.0,20.0,222.0,43.0,165.0,55.0,107.0,153.0,35.0,17.0,17.0,26.0,8.0,6.0,4.0,57.0,57.0,0.25,45,45,63,18,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.ASTNode,9.0,7.0,10.0,4.0,31.0,1.0,27.0,3.0,3.0,50.0,10.0,,13.0,150.0,18.0,3.0,31.0,31.0,18.0,3.0,31.0,31.0,0.0,2.0,0.0,29.0,1271.0,118.0,975.0,328.0,775.0,269.0,583.0,806.0,342.0,63.0,53.0,68.0,30.0,1.0,9.0,91.0,87.0,0.28,270,239,327,122,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,4.0,3.0,4.0,1.0,15.0,0.0,13.0,1.0,3.0,47.0,3.0,,2.0,0.0,35.0,18.0,37.0,68.0,35.0,18.0,37.0,68.0,4.0,1.0,0.0,32.0,677.0,73.0,515.0,122.0,329.0,105.0,262.0,401.0,125.0,13.0,13.0,20.0,6.0,2.0,6.0,91.0,88.0,0.2,146,143,166,57,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.AbstractVariableDeclaration,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,2.0,10.0,3.0,,0.0,6.0,12.0,10.0,12.0,71.0,12.0,10.0,12.0,71.0,0.0,0.0,0.0,12.0,135.0,18.0,87.0,39.0,36.0,32.0,37.0,55.0,29.0,6.0,6.0,6.0,1.0,3.0,2.0,94.0,90.0,0.37,17,17,17,11,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.AllocationExpression,4.0,4.0,5.0,2.0,16.0,0.0,14.0,2.0,3.0,49.0,3.0,,1.0,0.0,38.0,17.0,39.0,156.0,38.0,17.0,39.0,156.0,1.0,0.0,0.0,38.0,808.0,53.0,619.0,144.0,395.0,169.0,282.0,453.0,129.0,53.0,53.0,67.0,25.0,4.0,7.0,89.0,86.0,0.27,175,174,225,87,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.Annotation,8.0,7.0,9.0,5.0,35.0,1.0,32.0,3.0,1.0,53.0,3.0,,19.0,4.0,19.0,5.0,38.0,155.0,19.0,5.0,38.0,155.0,3.0,7.0,0.0,28.0,1361.0,101.0,1148.0,231.0,841.0,163.0,560.0,871.0,235.0,45.0,39.0,55.0,37.0,4.0,8.0,93.0,92.0,0.14,307,263,341,205,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.Annotation.checkContainerAnnotationTypeTarget.MissingTargetBuilder,1.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0,,0.0,0.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,0.0,2.0,33.0,0.0,31.0,8.0,14.0,3.0,8.0,18.0,7.0,3.0,3.0,4.0,3.0,1.0,2.0,40.0,0.0,0.1,9,9,11,7,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.Annotation.getLocations.LocationCollector,2.0,2.0,3.0,1.0,8.0,0.0,8.0,0.0,1.0,13.0,0.0,,0.0,0.0,15.0,3.0,15.0,279.0,15.0,3.0,15.0,279.0,0.0,4.0,0.0,11.0,158.0,15.0,142.0,44.0,84.0,5.0,71.0,109.0,41.0,7.0,7.0,9.0,3.0,2.0,4.0,66.0,15.0,0.04,43,43,50,19,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.AnnotationMethodDeclaration,5.0,4.0,5.0,1.0,17.0,1.0,15.0,1.0,1.0,19.0,0.0,,0.0,0.0,8.0,2.0,8.0,87.0,8.0,2.0,8.0,87.0,0.0,0.0,0.0,8.0,170.0,19.0,132.0,28.0,83.0,26.0,59.0,93.0,23.0,20.0,11.0,22.0,6.0,4.0,3.0,75.0,75.0,0.2,42,33,44,13,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.Argument,3.0,3.0,4.0,1.0,13.0,0.0,12.0,1.0,1.0,23.0,3.0,,0.0,1.0,15.0,0.0,15.0,105.0,15.0,0.0,15.0,105.0,0.0,0.0,0.0,15.0,253.0,26.0,191.0,35.0,124.0,48.0,86.0,135.0,31.0,11.0,10.0,16.0,1.0,5.0,5.0,0.0,0.0,0.25,51,50,63,15,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.ArrayAllocationExpression,7.0,7.0,7.0,2.0,27.0,1.0,23.0,3.0,1.0,16.0,0.0,,0.0,0.0,7.0,4.0,7.0,124.0,7.0,4.0,7.0,124.0,0.0,0.0,0.0,7.0,239.0,22.0,173.0,33.0,110.0,49.0,94.0,143.0,38.0,23.0,23.0,25.0,6.0,4.0,5.0,25.0,25.0,0.28,52,52,55,15,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.ArrayInitializer,7.0,6.0,8.0,2.0,30.0,1.0,25.0,3.0,1.0,18.0,0.0,,0.0,0.0,7.0,2.0,7.0,124.0,7.0,2.0,7.0,124.0,0.0,0.0,0.0,7.0,249.0,20.0,190.0,34.0,137.0,44.0,100.0,146.0,34.0,20.0,19.0,21.0,8.0,4.0,5.0,42.0,28.0,0.23,55,48,59,14,False
eclipse.jdt.core,org.eclipse.jdt.internal.compiler.ast.ArrayQualifiedTypeReference,3.0,3.0,4.0,1.0,12.0,0.0,11.0,0.0,1.0,12.0,2.0,,0.0,0.0,12.0,3.0,12.0,196.0,12.0,3.0,12.0,196.0,0.0,0.0,2.0,10.0,195.0,17.0,157.0,44.0,96.0,27.0,91.0,131.0,45.0,10.0,10.0,10.0,4.0,6.0,4.0,55.0,52.0,0.17,43,43,50,15,False
